exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6227115, OMP = 166858920, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6680000, OMP = 168869622, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7072523, OMP = 168243061, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7586609, OMP = 170329465, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6139257, OMP = 168557684, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7724751, OMP = 168411689, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6060527, OMP = 168138031, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6546949, OMP = 167745739, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6650249, OMP = 168929111, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6676791, OMP = 169304803, 
