exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 66397000, OMP = 24856000, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 79019000, OMP = 34357000, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 74282000, OMP = 31631000, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 62070000, OMP = 15867000, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 61446000, OMP = 14884000, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 56571000, OMP = 18234000, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 93005000, OMP = 29585000, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 63660000, OMP = 20514000, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 93471000, OMP = 42746000, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 95810000, OMP = 35164000, 
